arm,arm_group,schedule,item_id,dataset,fact_id,fact_role,has_parametric,present_stage1,present_stage2,present_stage3,was_lost,lost_at_stage,reappeared,reappeared_at_stage,survived_throughout,recovered_document,reverted_parametric,both_values_after_loss,fabricated_after_loss,corrupted_after_loss
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:15,counterfactual,cfk:15:side5,side,True,True,False,False,True,2,False,,False,False,False,False,True,True
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:side4,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:17,counterfactual,cfk:17:side5,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:18,counterfactual,cfk:18:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:19,counterfactual,cfk:19:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:20,counterfactual,cfk:20:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:22,counterfactual,cfk:22:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:23,counterfactual,cfk:23:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:24,counterfactual,cfk:24:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:side3,side,True,True,False,False,True,2,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,cfk:25,counterfactual,cfk:25:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:target,target,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:side3,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:side4,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:1,counterfactual,wiki:1580208:1:side5,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:side1,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:side2,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:side3,side,True,True,False,False,True,2,False,,False,False,False,False,True,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:side4,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:1580208:2,counterfactual,wiki:1580208:2:side5,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:side3,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:side4,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:51952678:2,counterfactual,wiki:51952678:2:side5,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:side2,side,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:side3,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:side4,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:1,counterfactual,wiki:109835:1:side5,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:2,counterfactual,wiki:109835:2:target,target,True,True,True,True,False,,False,,True,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:2,counterfactual,wiki:109835:2:side1,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:2,counterfactual,wiki:109835:2:side2,side,True,False,False,False,False,,False,,False,False,False,False,False,False
inform_lsl,trajectory,inform_large|inform_small|inform_large,wiki:109835:2,counterfactual,wiki:109835:2:side3,side,True,False,False,False,False,,False,,False,False,False,False,False,False
